"","business_id","name","latitude","longitude","stars","review_count","is_open","romantic","intimate","classy","hipster","divey","touristy","trendy","upscale","casual","dessert","latenight","lunch","dinner","brunch","breakfast","GoodForKids","RestaurantsReservations","Caters","NoiseLevel","RestaurantsTableService","RestaurantsTakeOut","RestaurantsPriceRange2","OutdoorSeating","BikeParking","HasTV","WiFi","Alcohol","RestaurantsAttire","RestaurantsGoodForGroups","RestaurantsDelivery","BusinessAcceptsCreditCards","WheelchairAccessible","park","business_id_imp","name_imp","latitude_imp","longitude_imp","stars_imp","review_count_imp","is_open_imp","romantic_imp","intimate_imp","classy_imp","hipster_imp","divey_imp","touristy_imp","trendy_imp","upscale_imp","casual_imp","dessert_imp","latenight_imp","lunch_imp","dinner_imp","brunch_imp","breakfast_imp","GoodForKids_imp","RestaurantsReservations_imp","Caters_imp","NoiseLevel_imp","RestaurantsTableService_imp","RestaurantsTakeOut_imp","RestaurantsPriceRange2_imp","OutdoorSeating_imp","BikeParking_imp","HasTV_imp","WiFi_imp","Alcohol_imp","RestaurantsAttire_imp","RestaurantsGoodForGroups_imp","RestaurantsDelivery_imp","BusinessAcceptsCreditCards_imp","WheelchairAccessible_imp","park_imp"
"4305","4j0WfdS_lHG9uSH7cd1PFg","Chronic Tacos",33.6398191599,-112.0722012606,3.5,240,"1","False","False","False","False","False","False","True","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"False","True","True","'free'","'beer_and_wine'","'casual'","True","True","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4306","wEisic-u9Yj543iYzfpAhw","La Mestiza",43.0559753,-89.4943534,4,166,"1","False","False","False","False","False","False","False","False","True","False","False","False","True","False","False","True","True","True","'average'","True","True",2,"False","True","False","'free'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4307","-YBC5pR2eW0C2sPygH25MA","Chipotle Mexican Grill",36.2402631028,-115.1161852658,3,112,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"True","True","False","'no'","'beer_and_wine'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4308","neBW0IYhxkj9zE7R4TA3BQ","Chipotle Mexican Grill",43.6129820927,-79.5583543809,1.5,11,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","False","True",2,"True","True","True","'no'","'beer_and_wine'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4309","_giuQJ5eYQNxE_wtcNDm_A","Lempira Restaurant",35.154807,-80.8765605,3.5,67,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","False","'average'","True","True",2,"False","True","True","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4310","I6Mw1vVkL6qgRLOYdLqvJQ","Smokilicious Bar-B-Q",36.1642129,-115.137026,4,6,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","False",1,"True","True","False","'no'","'beer_and_wine'","'casual'","True","True","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4311","8YJOMfdnk42v3PvpkDxJGg","Maribel Mexican Food & More",36.01096,-115.120573,4.5,90,"0","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","True","True","True","'average'","False","True",1,"False","True","True","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4312","UyTYTtyZWym-7u84XMgSOQ","Tienda Los Gemelos",43.0559506,-89.4977688,4.5,135,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","False","'average'","True","True",1,"False","False","True","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4313","2XaCV8VwXuJAmyqif0_RVA","La Familia Authentic Mexican Food",36.2689328787,-115.1104076207,4,47,"0","False","False","False","False","False","False","False","False","True","False","False","True","True","True","True","True","False","True","'quiet'","False","True",1,"False","True","True","'no'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4314","b0pe8nd47JTyDwYiqGIf-A","Master Taco",33.652792,-112.370558,4.5,61,"1","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","True","'average'","False","True",1,"False","True","True","'no'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"4315","fYLCKglfKHjgzcOeo4ZDaw","Rubio's",33.4954691,-111.9881878,4,89,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"True","True","False","'no'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4316","DTvcpHf2gGKgSujUVXA7sA","Qdoba Mexican Grill",33.3790526,-111.9292561,3,57,"0","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"True","True","True","'no'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4317","s7u1OxcLtsy5ch_z4htVaw","Backyard Taco",33.3845147404,-111.8040718483,3.5,33,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","False","True",1,"False","True","False","'no'","'full_bar'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4318","P8rCpSJ4uWNE__pypJsgGA","Nacho Libre",45.5367749,-73.6026663,3,48,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","False","True","False","'loud'","True","False",2,"False","True","True","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4319","YNI26xBkdOzI1TMGmIcEaw","Taco Bell Cantina",41.4993104059,-81.6915189047,3.5,35,"1","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","'average'","False","True",1,"True","False","True","'free'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4320","cFDgB0UtYchuRYmxMKCciw","Barton Snacks",43.6680665,-79.4120473,4,4,"0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","True","True",2,"True","True","True","'no'","'full_bar'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"4321","nHT_lECT2AIndXf5h_cfpQ","La Mojarra Loca",36.196201,-115.10464,4,60,"1","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","'very_loud'","True","True",2,"False","False","True","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4322","D3MfMrIoNV4_aXPj0bi1BQ","Lopez",41.5000418634,-81.5655199726,3.5,192,"1","False","False","False","False","False","False","False","False","True","False","False","False","True","False","False","True","False","False","'average'","False","False",2,"False","False","False","'no'","'beer_and_wine'","'casual'","True","False","True","False","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4323","19S0gFtg5GTX6CkiApJiAQ","Frijoles & Frescas Grilled Tacos",36.1594235,-115.2515385,4,481,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"False","True","False","'free'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4324","LIHuRVXlR_MPZTJZJQMQGA","Taco Bell",33.3909792204,-111.8407021568,2,15,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","'average'","False","True",1,"False","True","False","'free'","'beer_and_wine'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4325","vsKNhBxB0ExVi77_6CG1xA","Los Jarochos",43.0138,-89.3027492,4.5,10,"0","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","False","'average'","True","True",1,"False","True","True","'free'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"4326","KrIaAgB3rkUABidWfC05-w","Le Matin",43.6626045,-79.3340605,4,8,"0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'quiet'","False","True",1,"False","True","False","'no'","'beer_and_wine'","'casual'","False","True","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"4327","klV8tr01kjE4cIQ2aByc5Q","Antojitos Guayabitos",36.1782825,-115.0615657,3.5,6,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","False","True",1,"False","True","False","'no'","'beer_and_wine'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4328","i01GMZM2u02SrMT6WGJJ4g","Mariscos La Phoenikera",33.4755338324,-112.2247171775,3,7,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","True","True",1,"False","True","True","'free'","'beer_and_wine'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4329","ICdr0vjfpQj4IRNK9D22sQ","Moe's Southwest Grill",41.4589212487,-81.861169003,3.5,22,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","False","True",1,"True","False","True","'free'","'beer_and_wine'","'casual'","False","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4330","2oCM63whZH_IW6kzxciysg","Taqueria El Pastorcito 2",36.1594184858,-115.2073426389,4,4,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'quiet'","False","True",1,"False","True","True","'free'","'beer_and_wine'","'casual'","False","False","False","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"4331","TNaqJk3Oa__aCLAGHpz7_Q","Don Tortaco Mexican Grill",36.0338703544,-115.2032697667,3,5,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","False","True",1,"False","True","True","'free'","'full_bar'","'casual'","False","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"4332","UODskmUq92u6d2SH5MaO6Q","Casa de Papa Gourmet Tacos",33.6370669,-112.3562228,4,82,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"False","True","False","'no'","'beer_and_wine'","'casual'","True","True","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4333","gGW6x2FkWo7PBZsaB0Z3rA","Moe's Southwest Grill",41.5085065,-81.5370408,3.5,10,"1","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","'average'","False","True",1,"False","False","True","'free'","'beer_and_wine'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4334","ifUpNwfgLysVh3nd2p6VrA","Taco Del Mar",44.0113128917,-79.4457314909,3.5,5,"0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'average'","False","True",1,"False","True","False","'no'","'beer_and_wine'","'casual'","True","True","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4335","gkjs1qpyERMW5VyIsp-dUw","Taco Bell",35.242165,-80.888954,2,12,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","'average'","False","True",1,"False","True","False","'no'","'beer_and_wine'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4336","nv-w-aL2Jn9TRJAH0mMz1w","Salsarita's Fresh Mexican Grill",35.1168419237,-80.8565615431,3.5,21,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"True","True","True","'free'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4337","cwCLcQns_SSExsBCzWNQDA","Phat Burrito",35.2150212,-80.8565352,3.5,268,"0","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","False","True","'average'","False","True",1,"True","True","False","'free'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4338","QuZ_QZbW6Th-SouyQyCJ2A","La Palapa",36.0988436,-115.1163482,3.5,10,"0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","'quiet'","True","True",1,"True","True","True","'free'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4339","aMideuLMeA0YujekFIE-Pg","Taco Bell",35.1408015,-80.7339845,2.5,27,"1","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","True","False","False","'average'","False","True",1,"False","True","False","'free'","'beer_and_wine'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4340","U0lLR_RvvsdgGeaIKkKPlw","Manny's Mexican Grill",33.4502866,-112.345016,2.5,36,"0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","'quiet'","True","True",2,"False","False","False","'no'","'full_bar'","'casual'","True","False","True","True","0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4341","Xww2E2ym5cWX3-91Ml5Bfw","The Cantina Mexican Restaurant",36.1130813524,-115.1598072052,3.5,92,"0","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","True","False","'average'","True","True",2,"False","False","False","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4342","hasQfeRQ1QKhiIIqCZDrAw","Ninfa's Mexican Kitchen",33.665965,-112.203707,3,21,"0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","'average'","True","True",2,"True","True","True","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4343","K_Vu8E1TJb1BDLSuLEcduA","Los Mariachis Mexican Restaurant",50.9869661,-114.0705953,3,47,"1","False","False","False","False","False","False","False","False","True","False","False","True","True","False","False","True","True","False","'average'","True","True",2,"False","False","False","'no'","'full_bar'","'casual'","True","False","True","True","1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
