,business_id,positive words,negative words
1246,U8ixm-xr4QLjyD5L38ooAA,,"chipotle,staff,pork,time,price,burrito"
1247,3CI95LMvt4u1xqEWq6CbnQ,dinner,"lunch,time,service"
1248,UMDYX0_C9TWxkANMoXBxGg,"chipotle,service","chicken,lunch,burrito,atmosphere"
1249,Sjj8ZEvBZdjDYMJH7nBZmw,,service
1250,f5iC98vNAziOiAuWGP6Jww,"salsa,taco,fish,service","time,staff,manager"
1251,x2nItJPCZxEobThRyDg6HQ,,"lunch,chipotle,price,service"
1252,DXCho3TSX6qKsRoEjGoGJg,"staff,shrimp,pork","service,wait,manager"
1253,SZD6OTT1cc-ZznfAoyKudw,"time,wait,waiter,atmosphere","waitress,service,shrimp"
1254,vlUqiXzEYsSFVyVpCrxJ_w,,"breakfast,service,chile"
1255,9WVNvQ1UhzXVMihF2Rhuiw,"lunch,asada,salad,chicken,salsa","taco,service"
1256,uKsOd2O_VoFvmYop0ryYcQ,"staff,chipotle,time,burrito,salad",steak
1257,IcSr0gUNSgVvjsgqSEKnbw,service,"time,lunch,breakfast,dinner,atmosphere"
1258,9ehTNgvu0vZgHjWkQqF6KQ,"lunch,time","dinner,service"
1259,QI-CI9wWRxtw60_aQK1BpA,"chicken,dinner",waitress
1260,6tR7FLJkwlDspVxsfrMulQ,,"breakfast,lunch,burrito"
1261,XxYU9t50R5NnyUBmZVCEJg,"asada,atmosphere","wait,time,chips,chicken,taco,chile"
1262,Gn06kr2XLQo_sIxzGkjIGg,,"asada,fries"
1263,y3nhGBZagfj3tZe48v0pLA,staff,"service,chips,time"
1264,mi54jbLiMo1L6vPnqW15CQ,"taco,price","service,fries,time,asada,burrito,breakfast"
1265,SZyrTU-tuZt6d9L6nDxyEQ,"time,enchilada","dinner,fish,service,burrito"
1266,AZdivItCJCjjc_H72dQLMA,,"staff,taco,service,lunch,time"
1267,kxzS-zh5nUNvBzYz2Q47pg,"patio,atmosphere","lunch,service,table"
1268,lOmt6Edj6A4OZBUIUwtI8Q,"time,taco,rice,fries","service,meat"
1269,Tni0_r0gWEEGlHSVlhDysA,,"time,taco"
1270,2BKcHO7WQ0iGke6EBs_Dsg,,"dinner,taco,service"
1271,YTqtM2WFhcMZGeAGA08Cfg,"service,waiter",time
1272,826djy6K_9Fp0ptqJ2_Yag,staff,"chipotle,time,lunch,burrito,steak,nacho"
1273,uJTG4mzj2IY0lgNrHJUXXA,,"chipotle,staff,service,time,price,burrito"
1274,AUmfp8JRMubNrPqSGY1bgQ,,"time,staff,beer,service"
1275,ONFRwi5zzcqDkFKkbF1Fgg,,"time,service"
1276,rYPpbhnucRdLmpmcjUqoFA,chicken,"service,noise,time,asada,taco,beef"
1277,MIVw2q74xy140VpbR8jBWg,,"lunch,time,pork"
1278,9pWzjhdrPgsZEmF7-QOaIQ,pork,"taco,fish,meat"
1279,4enw_5SjmPuVpxg8MhbPBw,"lunch,enchilada,taco,burrito","line,service,meat,time,rice,chicken,minute"
1280,HV2vPReKp0n0E6zgjsu4Mg,"time,service","tortilla,lunch,meat"
1281,BZtNKLg1S9k8s6fYkR1quQ,,"waitress,service,breakfast"
1282,w96oa6oQk2kolYfy8Ja2Mw,,"service,lunch,salsa,atmosphere"
1283,zI4DTA_uiYmdLiGirl3ylA,guacamole,"chicken,vegan,service,burrito"
1284,l_ph7O9NYyEjMwpSc_TLTw,,"time,lunch"
1285,jhj-r7aH3AlJyVmGtcHi-Q,,"time,taco"
1286,X1Y2II3AYdoxa70nTTfUPQ,line,"time,lunch,steak,salad,chicken"
1287,4tmDq6jkFMQ3eac-BkF1jw,"taco,beer,atmosphere","service,lunch,time,patio,margarita"
1288,5dSrlAsETYORRe4nYmxDZA,,"time,taco"
1289,fXUJ9d5R6kNXrnAouByB6g,"time,asada,wait","taco,service"
1290,OwOMoh48nxjIgPkGU9RxGQ,minute,"lunch,service"
1291,E2Uy1D8TdP-VioGFkLOkgA,"chicken,fish","taco,service,price"
1292,c31YqsnR1aTaSzawqa3L7w,salad,"staff,service,waitress,time,lunch,atmosphere"
1293,scLvLqVVIOWZbVT-exGjjg,,"chips,time,chipotle,service"
1294,iX-I9C9P6xFNjqrnpAU73w,,"salsa,burrito"
1295,d7_VoQyhwLJfjaNruLbUtw,,"lunch,guacamole,time,burrito,steak"
1296,UhyDVz7npxKUl9BfMpfmBw,"service,wait,lunch,burrito,price","time,taco,asada,meat"
1297,5VMqROXPjHCKdlPnm0xyvQ,chipotle,"staff,service,time,lunch,salad,salsa"
1298,2C5nGjdzF0zMWvD9iVma0g,"pork,lunch,drink,table,taco,salsa,price","time,margarita,service,burrito"
1299,mI5UYpuYxjiumMLgANoa9A,wait,"chicken,time,service,manager"
1300,333W59XcrXZsJlnBAAx5mQ,"dinner,salsa","service,lunch,taco,manager,fajita"
1301,iS35nqM4b0XXVIgAlvkawg,"lunch,staff","chipotle,line,internet"
1302,7yQMwsuV_8rV-EchuvCG5g,,breakfast
1303,sqn5jdCYgGLWxTYBbrhHpQ,,
1304,AW_d5hMf7sI6yHrz4Ujv8w,,"staff,price,steak"
1305,2vUEjhyEvx-6edQB0DOPmw,,
1306,z4EIzLJlGd7gyje1Q_hKtw,lunch,"steak,service,noise"
1307,PxANrd2dLItNNSAWyiQTjQ,,"chicken,service,meat,fries"
1308,DlYiFJgFIVwaaySuNn5eYw,waitress,"time,service,shrimp"
1309,4I4OoW0tbaoG4I4D2spF3w,,taco
1310,DuQtouEXOfo5K4ukON3qwQ,enchilada,service
1311,e3B8xTCLvPR1jZWkoCjuUA,"staff,line,service,lunch,time","chips,chipotle,chicken,burrito"
1312,w8U_VWX5Xu0DFZiAyDFblg,,"time,fries"
1313,2anxB5OiLo_-eFh_o2j-rw,"lunch,staff,service","time,chipotle"
1314,RwxLMhe-uw9Swr_hSlgtkA,,"breakfast,time,price,wait"
1315,QTxHD_-F4ljM-MxV_wTnUA,,"lunch,service,burrito"
1316,9RmkC1iuB1ABmSWldzdbOw,,taco
1317,QTH_XGh4rWYdd0fTW-tUDw,,lunch
1318,oN_A87dyVD2FBk7coLnhCg,"chicken,taco","time,service"
1319,OkqWYzkPYcBrsvjiCJQjWw,,"taco,asada,burrito"
1320,uQ3Ixx8WJL8UWPwFYDzncg,,"asada,meat"
1321,y2e1DgIUBlERep7hrKz2-w,beer,"lunch,margarita,service,waiter"
1322,mBzqaX6D4FIbSBbagOLvTw,,
1323,oeGABTHjS2EEJg9j7WIHoA,"breakfast,taco,price","time,service"
1324,QVHKpXJ3fRNMvin0Yvb4Yw,,"time,service"
1325,QXV3L_QFGj8r6nWX2kS2hA,"time,price","service,wait,waiter,pork,nacho,vegan"
1326,GrwvBAEALujIOPQeOfN1vA,"chips,lunch","time,staff,taco,salsa"
1327,v2ZLHGq98zJQkQ27kGh0ug,,"lunch,service"
1328,GHBLPfbssjupzlhBfCoF3A,"time,staff","service,lunch,dinner,taco,guacamole,shrimp,atmosphere"
1329,FGaaHr_krwaPGlD0mHPe4Q,"lunch,dinner","staff,service,time,chips,atmosphere"
1330,7_mNtOk00fmUKfxqZzqDJQ,,"lunch,burrito"
1331,7FxdbDj8smpkpmmgyojIWw,,"quesadilla,chicken,taco"
1332,CS3ykvbERsTrVxL9HPoCOw,,"chipotle,line,dinner,time,burrito"
1333,i-Bu8g-y6fuLFAmLsGo0GQ,"service,burrito,pork",time
1334,PndkxtLCDv69LBE5Ay8Mwg,"wait,time,chips,taco,salsa,fajita","lunch,service,meat"
1335,FI-8LPGkc8D_hwx0l0zyyg,"margarita,beer,shrimp","guacamole,service,atmosphere"
1336,eU_XJ4uNAlRoH4tNfWtz9g,,service
1337,d2IDbGP7tT8C6vBtxdpmLg,"fish,service,pork,time,breakfast,taco","bacon,rice,burrito,shrimp"
1338,S3qs5ZAZgqDvM88jj17hbQ,"time,service,lunch","salsa,chips,price,atmosphere"
1339,Q08j1Ywri0YUHo-qLKi80g,"time,fries","lunch,wait"
1340,8JvuhiQWoMJVDVuTtvOnPA,,"lunch,wait"
1341,sSbhLkw1B58zLeUtv5lpaQ,,"chips,service,asada,salsa,shrimp"
1342,yjz1lwMPbdCgBlms3aBHIA,,"time,lunch,burrito"
1343,V1CvqpVdyc1XkbQRPJqLCA,staff,"taco,service,wait"
1344,N7Gkwbfs4sDikX4qHg_fGQ,"quesadilla,time,burrito,chips,salsa","staff,service,shrimp,manager"
1345,ZBq7AD95c2kPei76KVewQQ,"lunch,dinner,taco,margarita","waitress,service,table"
1346,qWi9dNGo9D9I4F9RANc-6g,"atmosphere,minute,salsa,pork","guacamole,service"
1347,CbsOgBLjr9x8Y282vt2OoQ,,
1348,azJAJh8oivpsU9HzlLS6EA,time,"taco,service"
1349,rCJ6qFo_liwGPzbupkLhhQ,"time,lunch","service,rice,manager,dinner,chile"
1350,IZrGUQHkxOxyDmifE6p7bw,,"chips,service,lunch"
1351,HTZ5flpShCjnNA5XdtAVhQ,,taco
1352,Ae5S7cr7TlRUMLOa6E6f0A,"time,beer,salsa",lunch
1353,bE2pOsHjCM8048ILoRVxNw,"staff,patio,chips,price,fajita","time,service"
1354,pxlyZBLh0NhfLhMU7-hrlg,,"staff,drink"
1355,4RV97YE8VEw05tu0WO425g,,"tortilla,burrito"
1356,6eUWcUgULy4xcE8v5L2w5A,,"time,service"
1357,5l-yKN13VwfPwuSiBIqdJQ,"fries,time,breakfast,salad,price","chicken,service"
1358,M8S7poDhCIzqQx1--GB-ww,lunch,"time,service"
1359,JNG9jHOlE4Ilv02Tnlh7YA,,
1360,VveJgvCshJios_o-zwKJIw,,"taco,fries"
1361,K4rLi2Mqz931v07nMSih5w,,"chipotle,staff,service,lunch,time,rice"
1362,ufwkkMd9yr9cFU1R5ONArg,,breakfast
1363,qYNl7Qh-YetWdMQTzX-jZA,"wifi,lunch,breakfast,tortilla,chile","taco,service,burrito"
1364,HGvNE87fvK5PwKMZBDkTbA,staff,"service,waitress,time,lunch,patio"
1365,QWRiJfGyHnmJxPD_CfKetQ,"staff,service,atmosphere","chicken,time"
1366,QsKhwKYB3YeWXqpIPd5QMg,steak,"time,dinner,service,table"
1367,uBRmZ_h7WP8xesuYqZTFbA,service,"chips,salsa"
1368,MVSACvnnpDiEDp4FTn1c5A,"lunch,staff,service,chicken","time,chipotle,minute,manager"
1369,3CYPaTvDIWA1CRquU3Uoyw,,
1370,vUYz-JgVTAtUGUbQuF7czw,"lunch,staff,chicken,dinner","quesadilla,fish,service,fries,taco"
1371,RRtjC-KUE9vSbD09r6is2A,patio,"service,meat,burrito,atmosphere"
1372,zJZeptwvn5Cx9xp3uoQaNA,,
1373,1AJjRxdbBzXRvFDsRC3W5g,,"quesadilla,staff,line,vegan,taco,beef,burrito"
1374,0WHXFRerY6I05u1VBU71cw,,time
1375,dGDkqrsZNyZdRwaJtF3HwQ,,time
1376,Em4F3_FDQ4rcHgNrvQRNKQ,fries,"staff,service,time,lunch,asada"
1377,OACjhgf8nnYGzFnOhA7uhg,"time,patio,atmosphere",service
1378,YCVAc-MG8--2An9erAo7NQ,"guacamole,service,rice","time,chipotle,chicken,staff"
1379,4yvE2n-TqvByGmzXxLB28Q,breakfast,"fries,time,lunch,burrito,guacamole,enchilada,salsa,beef"
1380,9vaCqmQ56EtUyj6PV8_D8A,,lunch
1381,oMB1I8-P3TCVNdaEu91NXQ,,"time,lunch"
1382,NlO-h5Dz1P9A8v1bxorbjw,,shrimp
1383,5fpXjlC71y_mKORnPdX5zA,"chicken,taco,beef","guacamole,fish,service,burrito"
1384,tXqaK0lBEE1XJbzDPsdFvg,bacon,"breakfast,time,service,wait"
1385,rkBA7cEoz8r9eKrWjjwUJA,,
1386,QXA7hvR4mhGwwLCNyRRCXg,"time,service","drink,fish"
1387,XfUoM-27iPHkbewPXepmFQ,"tortilla,time,salsa,chicken","guacamole,service"
1388,bhEaXCPUbeH28ifzGFigpg,,"taco,service"
1389,drpzuRdT2xZql-wJhTC3gg,,"chips,chipotle,service,guacamole,time,manager"
1390,-Z358O0-8eH0sgSjKINvMA,,"service,guacamole,time,burrito,steak"
1391,cKRGB46UJp3z3TgVlzk4tw,"lunch,chips,dinner,taco,guacamole,atmosphere","manager,service,waiter"
1392,nMQJ57am8aEnz1jy9Hl_3g,"chipotle,fish,burrito,steak,shrimp","salad,taco,service,fajita"
1393,ZBFfY_WLbp19sADTZ_LRMg,guacamole,"salsa,staff,service"
1394,J5ebC7fKqrSF8KuS8d6hgw,"breakfast,chicken,lunch","time,dinner,service"
1395,fd6tZQLf1qiJ2FQlzZzXXA,,"taco,fish"
1396,ZfYFo-CZoZAB4sGNOyhoIQ,,
1397,r1e5Ot6_jGFyV2N_dn8JDQ,,service
1398,q7iF6omNtpaeBXZscLuBxQ,,"service,price"
1399,aYlZVqlqf8QRd9EW0iRC4w,"fish,dinner,taco,price,beef,atmosphere",service
1400,en-qw089uyISqOTUJb3dhw,"chicken,lunch","asada,service,burrito,fries"
1401,IMb5BpDLlSbr7yn19HhltA,,"time,beer,service"
1402,vOzcvJuj6_aKlqXQP-EBjA,,"chicken,fish,service,rice,burrito"
1403,o-D37YVIe0-ravg2HBG8Jw,,"lunch,meat"
1404,Wxuym8s_AXGkLtnS7HGbCA,"breakfast,service,burrito","time,asada,taco,enchilada,beef"
1405,bBDk37NRCuZndzgDG5j1Tw,"time,taco,wait","lunch,margarita,service,manager"
1406,wK9FufvwR6LGhpts8o_ayA,,"breakfast,taco,service"
1407,o2nt0ZJP0WmdDL-4HV-p4w,time,"lunch,dinner,margarita,service"
1408,G81PxmvajV-M-fZWopK4kg,"price,service,burrito","time,taco"
1409,lWmDrnqgU6w3gFaJyn_1Uw,dinner,"breakfast,service"
1410,HmI9nhgOkrXlUr6KZGZZew,,"breakfast,service"
1411,hyRJgq519Xa_HjhZb6M5JA,,"lunch,taco,steak"
1412,-_nz_8EPGQKKTd8loQDgXQ,lunch,"guacamole,service"
1413,fb3ygmKzuhQx-ONlUJimtg,time,"breakfast,chipotle,service,burrito"
1414,lF3klLu44Jaq3UqO9a50Pg,"staff,service","waitress,time,shrimp"
1415,RyJIi1IP0UQ5qGbwazgsIA,patio,"lunch,time,steak,chicken,tortilla,enchilada,salsa"
1416,LLWOrt8Vo5kyA9qeo-Y76g,"tortilla,chicken","lunch,time,price"
1417,fuW-VCynECpKukrm-9nxdg,,"staff,service,wait,asada,atmosphere"
1418,X6cRW_TVuYhhHx8eaIk8Sw,,
1419,3SGa6kcFCBHr367NFAiQBg,,taco
1420,RspDFjsJp8uZOab8hs3ZYQ,service,"time,taco,burrito"
1421,lENkF6Cgd9WzUDBcuZcAPA,fish,"staff,taco,asada,dinner"
1422,2Ff3ixS3vA70xBcN7pVo9g,,"time,chipotle,service,chicken"
1423,7ReFxabYRuDBmx9Bdx7VMA,,"nacho,taco,service,fries"
1424,s36Rk0jd78z75LaqifnU3Q,"chips,taco,price","service,rice,margarita,salsa,shrimp"
1425,WvunDFSs2hJrPHVFqB6Y1w,"fries,steak","lunch,time"
1426,LdJljAqDu3UcIZldHcvJSQ,,"chips,taco,service"
1427,iH1cLLngvM0_m0lBMESkvg,,manager
1428,Ap0dtO-8P_eg9uAepZyj0A,,"line,service,meat,wait,taco,minute"
1429,FilQdqNDa5wc49zznGJ3bA,chicken,"service,rice,burrito,beef,atmosphere"
1430,x3LoVFuzVIPK_J-kDZORdg,lunch,"service,taco,salsa"
1431,816UOVoEQM6yLiWBD7PDNQ,,"time,service"
1432,8Syk4yZRivDlVUdXxIPutQ,"staff,pork","salsa,lunch,time,service"
1433,XvEvKbOIqbRgpjSFvB_89g,,"time,taco"
1434,TQPxHfKykLLG6echeHru-g,"taco,service","tortilla,time,steak"
1435,wjf1uZNr6E4LQ0nUNHX5AA,"taco,meat","steak,time,service,fries"
1436,B2N_XO6fX0ILL9c50QuzHg,,"chicken,taco,service,beef"
1437,yi9725wjRYYEoF-xE47_ig,"time,dinner","breakfast,burrito"
1438,ypo9QPXXTkpxzx8jGsxriA,,"taco,service"
1439,nveeiYhDhj0WJu1JUmx9fw,,"time,service"
1440,5NOr85QxrXyiDmck_tjPCw,,"chicken,service,burrito"
1441,atLCqV8RGezSxgLzcM9HaQ,,"time,staff,service"
1442,MV9fUwgI2AQa4uZArynRlA,"salsa,lunch,fish,margarita","service,time,salad,taco,beef"
1443,iBvF9Oy9UdOrXvTlxNHyqw,"lunch,beer","time,drink,service"
1444,utqMwgvfYPlWMaRkX09w1g,,"chicken,service,time,asada,salsa,burrito"
1445,MlKNIbEM-JL9WesSdwf_Lg,,"chipotle,service,rice"
1446,Mp50uBWoZAXqSjaIZB7iow,,"time,staff,taco,service"
1447,t-rivl_ISXvrh829BkRFKg,lunch,"chipotle,staff,time,burrito,dinner"
1448,FgfXjEiXhb4S9Ap1WR4pYQ,,"service,price"
1449,KAmYlUNaGwEpEOLa1KJ33Q,,"time,taco,asada"
1450,OgnEQFk9HmF6jGVM3hUM2Q,"staff,service,fries,time,chicken",burrito
1451,BEXk74R0Icp-Osys_qRiRw,"guacamole,atmosphere","service,time,lunch,salad,taco"
1452,F2pfjAZ_3dMTGCKv6c5wOw,"guacamole,margarita",service
1453,FfPGJX5v6qgN2Cbj5-ztOg,,"dinner,staff"
1454,ozRLiQiPKx3kyYWNNfv8qA,,"service,salsa"
1455,mzQLni03qPCPxkUXQ52U_Q,,"service,salsa"
1456,3Y179Pj78cKep6o8YVAzyA,,"staff,taco,steak"
1457,tNP02RaH2XAMs91fj8d-og,"meat,time,bacon,breakfast,chicken,taco,atmosphere","lunch,service,wait"
1458,qE9uGhjCr7uqJbGI35niWQ,,"time,taco,pork"
1459,fY79hLjygu4zMtzE67Y4Xw,dinner,"time,chipotle,line,service"
1460,LNo_Eg3XKxbMvkbABfnQJQ,,lunch
1461,b-0q4xbL6EWYUqnwqcYM4Q,"salsa,time,price,guacamole","taco,service"
1462,DO5mQxiBOgHEznosjxvJXw,"guacamole,taco,shrimp,minute","time,service,lunch"
1463,eJKnymd0BywNPrJw1IuXVw,"vegan,fish","service,time,burrito,chips,chicken,nacho,salsa"
1464,v8dfoVJkzoAzUgZeVmpRJA,"tortilla,time,waiter","drink,service,rice"
1465,i2YFMkIMqstA9GxUkcigYw,"salsa,shrimp","time,service"
1466,61h1akwzAo5vqNmnDdgmnA,,
1467,oIoq6WQbyRpPZClMkHQNlQ,,burrito
1468,dqtWVr1WlaQcmPPCrmZH3w,,"taco,service,wait,asada"
1469,H8p7tEvUmJ2sTxxdmxnrMg,"chips,dinner,margarita","lunch,taco,service,time"
1470,Za7NNCyOPnwem4xATpKSbg,"salad,lunch,staff,chicken","tortilla,rice"
1471,yfdih187aQODUPbQqCdQQA,"service,waitress,time,rice,salsa","lunch,staff,wait"
1472,6i4Sxo2dDvHU6lIiis0OUQ,"guacamole,margarita,service,atmosphere","wait,time,table,chips,taco"
1473,Q4AWWdBWe_ojYX1a4ffXFQ,"service,meat,asada,chicken,minute","time,taco,rice"
1474,B1sevFEjgsKPvkTz10ESJw,,"time,chipotle"
1475,L6WLlUfoeDP5EzOkuVRcHw,,"waitress,service"
1476,OiBCXQYobQyZvqxZGmixiA,,"lunch,taco"
1477,aqTdhZDTSjA42_Uh2E6V7A,,"time,line,taco,steak"
1478,D5XFDNEuLQoLbokLeznaOQ,,"lunch,burrito"
1479,h39PkiW3Zt0N_syoRsKbGQ,"lunch,service,guacamole","chips,time"
1480,BQJokxJ4y4s57i7Mn65pvA,,"enchilada,service,wait"
1481,0Mp_0j2dfMXE6l-3Raqorg,,"breakfast,taco,service"
1482,AfuYockOIOH9WsDJHRvVlA,lunch,"breakfast,time,taco,burrito"
1483,K6MBwTYeuLH0VsTVCLVgxg,drink,"staff,service,lunch,time,taco,atmosphere"
1484,WCIYyjYEze8FJ1_AHIZ7mg,time,"guacamole,service,shrimp"
1485,duG7f4gq2hS-QW50s-g4zA,"staff,steak","chipotle,service"
1486,B1xcP1i6-sZR48zjgpwyfg,,"time,service"
1487,n-n2l3VyENfM6nr8IXAObw,"dinner,fish","service,pork,time,steak,chicken,chips,salsa,atmosphere"
1488,TqAXKLF1P5XAIG9Uq2eUmQ,chicken,"time,price,service"
1489,KYdtom3RyDt-3SWGwmJcQA,,"time,guacamole,lunch,burrito"
1490,POkNk-y-sS2Od39kP5NN5Q,,"chipotle,staff,service,lunch,time"
1491,cCV0q8VV5RZIfcvolWXlBQ,service,"time,burrito,chicken,taco,beef"
1492,dF11zSNDXbq6DBchUvqgZQ,"service,lunch,time","chipotle,meat,staff"
1493,wnyMhlR5KCWkTCzQ1_gOUQ,time,
1494,8-NRKkPY1UiFXW20WXKiXg,"lunch,fish,guacamole","meat,fries,burrito,dinner,taco"
1495,yknng5W7ycI4JFHcSRgjvQ,"staff,fish,fries,time,patio,taco,guacamole,atmosphere",service
1496,S-oIZWzHhTRF3iqqQMvYoA,,"time,staff,service,meat"
1497,QWbP1vKQOFjN-6pr0-78zQ,"fish,service,asada,burrito,chicken,dinner,taco,beef","time,wait,fries"
1498,E4POatW_bg-T0MzD4DuLeg,"breakfast,staff,price","time,lunch,burrito"
1499,ABmHR5NRjJtojt07PHpDrw,,"time,drink,atmosphere"
1500,LDfwOLcQMASCS-MWXFPsCw,"dinner,salsa","chicken,service"
1501,IVj-O_DFlIoA2L_berM1OA,,
1502,mHb5PqEb2qETQEPQXVVR-Q,"staff,service,lunch,dinner,salsa","salad,chicken,time"
1503,KdQM64AQ5_ppgs6RolwJ4w,"lunch,taco","service,time,asada,shrimp,chile"
1504,UidScb9HFDSD3NBw8MLuGw,"price,burrito","service,lunch,chips,chicken,margarita,taco"
1505,4mb32UmQULqg7IMck28vog,time,"service,lunch,asada,rice,taco"
1506,0nki-StQkYNVHi5EQl-Ayw,"time,meat","service,steak,dinner,taco,enchilada"
1507,JDwUNHYA_-FvxEMRvHniig,"time,salsa","staff,service,waitress,lunch,breakfast,taco,manager"
1508,1YyZKh-R8aDvySArk-hCpg,,"service,salsa,price,pork"
1509,8sFRqawo8bDDWiaC9wkA5g,,"waitress,lunch,service"
1510,uu-1sfZZanZRdxhX4p_sDA,,time
1511,WlBvw6R1Qe2yIaZp-2ilZA,,"chips,staff,dinner,service,wait"
1512,lIBjDi9b00i1WNCNlI5jzA,dinner,"time,staff"
1513,DWZ0-MtRSJJjHe9VV7yl5A,,"line,meat,lunch,time,minute"
1514,pk8WK6rThM5mDmcILGRh9g,"chipotle,fish,meat,lunch,salad,tortilla,price,shrimp,atmosphere",line
1515,Nu0GjN3HeFomQ5ArsJacKQ,,taco
1516,JQU_BUOH9ZrloFv2HNf_ug,,service
1517,k9v5WACEP5Khmr0HEu-EIg,guacamole,"service,lunch,salsa"
1518,8tlH5t9dqwRIMk6Gs7wEIA,,"time,taco,wait,manager"
1519,NM46GnLtWWocCu2o1iCuSA,,"meat,tortilla,lunch,asada,time"
1520,85C2ZqiCc1_qeq2vTj_Saw,,"time,taco,service"
1521,K3wKz_wrE6f2O9qMO8jDxw,"chipotle,drink,burrito","staff,service,lunch,time,manager"
1522,_flZPT7fynq6WFzWvFOV4g,,"chicken,wait"
1523,lveadz48Q0_ke_p80D2rhg,"time,margarita,service","minute,salsa,table"
1524,YJ5CSYTHwZlqnR61P_lY9Q,"breakfast,staff","service,fries,time,asada,burrito,taco,beef,manager"
1525,MJjTgjRZJLnU0VHF1TeMGQ,"breakfast,quesadilla,asada","taco,service,meat,burrito"
1526,XwPDiSASKZLpMgdO5tTyEA,"time,price","quesadilla,service,wait"
1527,7qFtiPg0gdbk911_mj6LoA,,"salad,dinner,service,waiter,steak"
1528,-uMpSkdN39sz9MbjkauVTQ,,"chicken,service,steak"
1529,OKFdusJOzBsjBv3BB2u3pQ,,"chicken,taco,service,beef"
1530,ykb78lXHMHjNFBPVOL5meQ,,"salad,chipotle,time,rice,steak"
1531,o1SDx95NHJY47dkSCvRnGQ,"staff,service,burrito,steak,dinner,manager","chipotle,line,meat,time,rice"
1532,AI7zxDNVgO3pDyAP_rcA7A,staff,"time,chipotle,line,meat"
1533,Hf64S1mE01qTOghyCa81cA,"time,taco","quesadilla,lunch,service"
1534,dUtSIQouki34zUC2Se-NzA,,"staff,taco"
1535,rI1wtjri4NhO3V-hCsMCiA,"breakfast,burrito","lunch,taco"
1536,DBc9PoMFQW2Vn8Xtrb9TmQ,,"taco,asada,fries"
1537,q7MorRPzU_J-iekeDKUKgw,atmosphere,"time,staff,service,patio"
1538,RKV80Bg4ZxVFQXkWDfuYCA,,"lunch,dinner,service"
1539,I14y3K9JbDVlwzRQuFhBgw,taco,"service,wait,lunch,rice,steak,chicken"
1540,7XiRql62fRgP7RC08FizTA,,time
1541,5KheTjYPu1HcQzQFtm4_vw,"chips,lunch,dinner","service,time,salsa"
1542,0vJmCY2P5rc37jSMz7Nz3Q,,"chicken,burrito"
1543,aRis16GBg7iOeNGpLcVcjw,staff,"line,service,time,lunch,taco"
1544,Iv6G7cDNydPoYLss-uokVA,service,"fries,time,asada,rice,chicken,taco"
1545,B9To2QK1qbHKGSMDh6IrjA,"time,vegan","lunch,taco,service"
1546,PZtY6wMyrVHNX6kfhkL7Iw,"time,beef","tortilla,lunch,taco"
1547,ez9y1xXuY-oLRFtfJMopmQ,,
1548,SvrxuO2ihYbOW092eQ-dqA,,time
1549,1GoI8TV5ngDEqoTmDK6Iow,chips,"time,service,lunch,steak"
1550,-_NEFA2va3jrpU8xKFGuxA,,"taco,wait"
1551,NdUuGRxEH0waBQbL6R7mmg,price,"dinner,service"
1552,JivnTufhK1Jr5ycYvdiDTA,,"service,atmosphere,lunch,rice,shrimp"
1553,hntnEJN_wGWG7KQjZ4aVLQ,"chips,staff,service","time,price,salsa,lunch"
1554,wI39PmfZ40Zg_yB48Jo5zw,"breakfast,time,service,fries","taco,wait,minute"
1555,Mk7ptSIjvcBPfCLf4PNGWA,"chicken,taco,burrito,steak","lunch,line,service,pork"
1556,SVu6fPieP5noUcCWRUdfag,,"quesadilla,guacamole,fries,time,beef"
1557,sMIaQ79Kg7H6FKT41SULEA,,
1558,pHQHFMBOPFtJwSEPrgvpYQ,,"salsa,service,burrito"
1559,uBGPTzye3wrxZPf54AXuFg,,"lunch,time,service,atmosphere"
1560,hy1TkGNnDuHfUHf_7kUqRw,"time,asada,taco,fries","staff,service,lunch,steak,chicken"
1561,VFcx35QDd_kZgLT4UDV8xg,"beef,drink,asada,chile","staff,taco,service,burrito"
1562,D4AZovFd5bfgQuT6WgGJ_A,,"time,taco,service"
1563,SgPfkKWoG-23WMWQCT8ymg,"lunch,margarita,salsa,guacamole","waitress,nacho"
1564,3Xm8JsJLiFdkLCp5PhX5ig,"service,time,asada,burrito,taco",meat
1565,JotRkYFXqP3iQxVmRN7W9Q,"salad,steak","chicken,chipotle,burrito"
1566,hia-4btswHjr2fiZlUBZLA,burrito,"time,taco,service"
1567,_BCwZIK6GYht9cM-HGLduQ,dinner,"service,lunch,asada,breakfast,salsa"
1568,-3vXcKzJA_kVZDM8Yn3w_Q,,"time,service"
1569,gv8hshEMasuoJoFGdmk3jg,,
1570,DcfkRb2bS2c8z21WH-aS6A,"taco,price",lunch
1571,jI0_xQE1Kh4JJ-HtfXEwTw,chipotle,"lunch,service,shrimp"
1572,RdK6dhy4lOb2taNp-WrHjQ,"chips,salsa,rice","staff,service,time,lunch,asada"
1573,WjkjrsOzMAQ2wgY9tVyS0Q,"lunch,taco,service,price","chipotle,line,staff,time,burrito,chicken"
1574,KwMdV9OLQ8EVs0KaeB5Krg,,
1575,HshPHJ-OJ0rpVR-okV55Rg,chips,"service,lunch,time"
1576,5UaVi_cwnoAvIBp0g4aF2Q,,
1577,qL1YWy7auU6K7H68WQxNqw,,"taco,service,burrito"
1578,Xz3ClYYqk5rCzUaWYybYOQ,"staff,service,shrimp","time,margarita"
